@relation 'Dataset kitsi title_co-authors ywang'
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62}
@data
'system transport interfac h 264 avc scalabl extens s wenger m hannuksela',1
'av m standard applic nan',1
'block truncat code adapt decim interpol g tu',1
'sub pictur roi code unequ error protect m hannuksela m gabbouj',1
'error conceal featur h 26l test model m hannuksela v varsa a hourunranta m gabbouj',1
'code fade scene transit d tian m hannuksela m gabbouj',1
'improv error conceal us scene inform m hannuksela k caglar m gabbouj',1
'error resili mode decis scalabl video code y guo h li',1
'error resili video code us redund pictur c zhu m hannuksela h li',1
'error resili video code us unequ protect kei pictur m hannuksela m gabbouj',1
'isol region video code m hannuksela m gabbouj',1
'formal descript time manag real time oper system f rusu banu',2
'design cognit complex measur analysi tool v chiew',2
'layer refer model brain y wang s patel d patel',2
'formal descript cognit process decis make d liu g ruhe',2
'autonom comput cognit process nan',2
'implement real time process rtpa us real time java c ngolah x tan',2
'formal descript cognit process problem solv v chiew',2
'cognit process comprehens d gafurov',2
'latest develop cognit informat nan',2
'inform knowledg represent brain d liu',2
'cognit informat nan',2
'softwar engin process benchmark v chiew',2
'cognit model brain y wang',2
'design implement automat rtpa code gener x tan c ngolah',2
'cognit process abstract formal infer nan',2
'real time process algebra rtpa nan',2
'measur cognit function complex softwar j shao',2
'cognit properti human factor engin nan',2
'mathemat model properti game nan',2
'shape base 3d surfac correspond us geodes local geometri b peterson l staib',3
'3d brain surfac match base geodes local geometri b peterson l staib',3
'boundari find correspond us statist shape model l staib',3
'detect imag orient base low level visual content h zhang',3
'pyramid search maximum coher direct biomed imag interpol j zhang b guo',3
'boundari find prior shape smooth model l staib',3
'nonlinear estim model fmri data us spatio tempor support vector regress r schultz r constable l staib',3
'error expon channel code side inform p moulin',4
'achiev error expon watermark p moulin',4
'steganalysi block structur stegotext p moulin',4
'improv qim strategi gaussian watermark p moulin',4
'persist state checkpoint comparison troubleshoot configur failur c verbowski d simon',5
'cone base distribut topolog control algorithm wireless multi hop network l li j halpern p bahl r wattenhofer',5
'model base fault detect powerlin network a arora r jagannathan',5
'analysi cone base distribut topolog control algorithm wireless multi hop network e li j halpern p bahl r wattenhofer',5
'detect stealth softwar strider ghostbust d beck b vo r roussev c verbowski',5
'strider black box state base approach chang configur manag support c verbowski j dunagan y chen h wang c yuan z zhang',5
'simba user alert servic architectur depend alert deliveri p bahl w russell',5
'survei rollback recoveri protocol messag pass system e elnozahy l alvisi d johnson',5
'statist identif encrypt web brows traffic q sun d simon w russell v padmanabhan l qiu',5
'toward depend home network experi report w russell a arora r jagannathan j xu',5
'comera extens remot architectur w lee',5
'autom web patrol strider honeymonkei find web site exploit browser vulner d beck x jiang r roussev c verbowski s chen s king',5
'analysi cone base distribut topolog control algorithm wireless multi hop network e li j halpern p bahl r wattenhofer',5
'strider black box state base approach chang configur manag support c verbowski j dunagan y chen h wang c yuan z zhang',5
'theoret analysi commun induc checkpoint protocol rollback depend trackabl j tsai s kuo',5
'comput feedback law linear system parallel pieri homotopi j verschelde',6
'fingerprint imag encrypt via multi scroll chaotic attractor f han j hu x yu',7
'gradient base weight averag method estim fingerprint orient field j hu h schroder',7
'model optim probabl predict i witten',8
'predict queri time r mcnab i witten c gutwin',8
'us model tree classif e frank s inglis g holmes i witten',8
'maximum likelihood comput base fisher score gauss newton quadrat approxim nan',8
'portrait video phone j li g chen k yu h shum j xu h zhou k ng k wang l wang',9
'portrait video phone j li k yu g chen h zhou j xu k ng k wang l wang h shum',9
'subject prefer spatio tempor rate video adapt us multi dimension scalabl code s chang a loui',9
'machin learn base approach tabl detect web j hu',10
'brain surfac conform parameter algebra function x gu t chan p thompson s yau',10
'detect tabl html document j hu',10
'statist base approach word segment r haralick i phillips',10
'brain surfac parameter us riemann surfac structur x gu k hayashi t chan p thompson s yau',10
'optim global conform surfac parameter m jin s yau x gu',10
'autom surfac match us mutual inform appli riemann surfac structur m chiang p thompson',10
'tabl detect via probabl optim i phillips r haralick',10
'volumetr harmon brain map x gu t chan p thompson s yau',10
'brain surfac conform parameter x gu k hayashi t chan p thompson s yau',10
'3d surfac match mutual inform riemann surfac structur m chiang p thompson',10
'method document zone content classif i phillips r haralick',10
'algorithm perform contest s aksoy m ye m schauf m song r haralick j parker j pivovarov d royko c sun g farneback',10
'surfac parameter us riemann surfac structur x gu k hayashi t chan p thompson s yau',10
'secur agent architectur sensor network z liu',11
'effici secur storag system base peer peer system y zheng b chu',11
'resourc bound balanc gener stochast weak random k ambos spies e mayordomo x zheng',11
'perfectli secur messag transmiss revisit y desmedt',11
'np hard set superters unless np small nan',11
'effici zero knowledg proof practic graph problem y desmedt',11
'privaci preserv databas applic test x wu y zheng',11
'us mobil agent result creat hard detect comput virus nan',11
'np hard set superters unless np small nan',11
'linear complex versu pseudorandom beth dai s result nan',11
'invari properti random sequenc p hertling',11
'random stochast approxim nan',11
'resourc bound random comput complex nan',11
'approxim hard secur commun broadcast channel y desmedt',11
'revisit color network privaci preserv censorship y desmedt m burmester',11
'comparison two approach pseudorandom nan',11
'approxim invers frequent itemset mine privaci complex approxim x wu',11
'secur analysi password base authent protocol propos ieee 1363 z zhao z dong',11
'model depend comput multipl input hard result y desmedt m burmester',11
'privaci awar market basket data set gener feasibl approach invers frequent set mine x wu y wu y li',11
'privaci awar data gener test databas applic x wu c sanghvi y zheng',11
'random stochast approxim nan',11
'robust kei establish sensor network nan',11
'perfectli secur messag transmiss revisit y desmedt',11
'maximum flow critic vertic graph y desmedt',11
'us approxim hard achiev depend comput m burmester y desmedt',11
'analyz vulner critic infrastructur us flow critic vertic graph y desmedt',11
'privaci preserv data gener databas applic perform test x wu y zheng',11
'law iter logarithm p random sequenc nan',11
'separ two random concept nan',11
'mine group pattern mobil user e lim s hwang',12
'high resolut track non rigid 3d motion dens sampl data us harmon map m gupta s 0002 s wang x gu d samaras p huang',13
'fingerprint classif direct field s wang w zhang',13
'conform geometri applic 3d shape match recognit stitch s wang m jin x gu d samaras',13
'estim multipl direct light sourc synthesi augment realiti imag d samaras',13
'estim multipl illumin singl imag arbitrari known geometri d samaras',13
'estim multipl direct light sourc synthesi mix realiti imag d samaras',13
'high resolut acquisit learn transfer dynam 3d facial express x huang c lee s 0002 z li d samaras d metaxas a elgammal p huang',13
'3d surfac match recognit us conform geometri s wang m jin x gu d samaras',13
'face model analysi stoni brook univers d samaras l 0002 s wang m gupta',13
'diagnosi cluster fault ident degre topolog q tang x song',14
'lossi compress imag us logic minim j augustine w lynch a al khalili',14
'wire space estim routabl analysi x song q tang d zhou',14
'solv boolean equat us rosop form c mccrosky',14
'extrem elev manifold p agarwal h edelsbrunner j harer',15
'2d kinet triangul near quadrat topolog chang p agarwal h yu',15
'toward unsupervis segment semi rigid low resolut molecular surfac l guibas',15
'two dimension kinet triangul near quadrat topolog chang p agarwal h yu',15
'near linear time approxim algorithm curv simplif p agarwal s har peled n mustafa',15
'segment molecular surfac v natarajan p bremer v pascucci b hamann',15
'comput writh number polygon knot p agarwal h edelsbrunner',15
'lfm pro tool detect signific local structur site protein a sacan o ozturk h ferhatosmanoglu',15
'shape fit outlier s har peled',15
'hausdorff distanc translat point ball p agarwal s har peled m sharir',15
'extrem elev manifold p agarwal h edelsbrunner j harer',15
'near linear time approxim algorithm curv simplif p agarwal s har peled n mustafa',15
'shape fit outlier s har peled',15
'coars reliabl geometr align protein dock p agarwal p brown h edelsbrunner j rudolph',15
'comput writh number polygon knot p agarwal h edelsbrunner',15
'decod algorithm statist machin translat a waibel',16
'model structur statist machin translat a waibel',16
'combin statist knowledg base spoken languag understand condit model a acero m mahajan j lee',16
'texton s zhu c guo z xu',17
'texton s zhu c guo y wu',17
'model complex motion track edit hidden markov graph s zhu',17
'perceptu scale space applic s bahrami s zhu',17
'gener method textur motion analysi synthesi s zhu',17
'model textur motion particl wave sketch s zhu',17
'bootstrap word sens disambigu us dynam web knowledg a hoffmann',18
'unsupervis bilingu word sens disambigu us web statist a hoffmann',18
'neighbor featur cluster z wang w zheng j ford f makedon j pearlman',19
'visual dna rna structur us tempor cgr m dunham d quick m mcgee j waddle',19
'quantifi evolv process multimod 3d medic imag t steinberg f makedon j ford h wishart a saykin',19
'spatio tempor multi modal data manag analysi environ track ms lesion t steinberg f makedon l shen a saykin h wishart',19
'applic relief f featur filter algorithm select inform gene cancer classif us microarrai data f makedon',19
'hykgen hybrid approach select marker gene phenotyp classif us microarrai gene express data f makedon j ford j pearlman',19
'gener fuzzi semant metadata describ spatial relat imag us r histogram f makedon j ford l shen d goldin',19
'distribut goal recognit algorithm modular robot z butler r fitch d rus',19
'r histogram effici represent spatial relat object arbitrari topolog f makedon a chakrabarti',19
'trust reput model peer peer network j vassileva',20
'bayesian network base trust model j vassileva',20
'prefer aggreg method estim util interv j yang d xu',21
'evidenti reason approach mada probabilist fuzzi uncertainti j yang d xu k chin',21
'evidenti reason approach multipl attribut decis analysi us interv belief degre j yang d xu k chin',21
'preemptiv goal program method aggreg owa oper weight group decis make c parkan',21
'multipl attribut decis make base fuzzi prefer inform altern rank weight c parkan',21
'normal interv fuzzi weight t elhag',21
'environment impact assess us evidenti reason approach j yang d xu',21
'evidenti reason approach multi attribut decis analysi interv uncertainti d xu j yang',21
'interv effici assess us data envelop analysi r greatbanks j yang',21
