@relation 'Dataset kitsi publish-venue_title_co-authors xli'
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54}
@data
'dm integr complet r partit graph l wang c hoede',1
'siamcomp minimum on problem tree w chen c wang x zhang',1
'dam integr tree diamet l wang h broersma c hoede g still',1
'dam famili integr tree diamet l wang s zhang',1
'ieeecit languag descript verif mobil agent algorithm j cao y he',1
'tj direct execut approach simul mobil agent algorithm j cao y he',1
'tkde us object deputi model prepar data data wareh z peng q li l feng j liu',1
'jct number remov edg connect graph j wu j su',1
'dam hexagon system fix bond f zhang h zhang',1
'dam approach conjectur short cycl digraph h broersma',1
'dm connect see graph aee graph connect span k edg subgraph graph nan',1
'ispa direct execut simul mobil agent algorithm j cao s king y he',1
'dm problem conjectur adjointli equival graph h zhao r liu',1
'jco partit edg color complet multipartit graph monochromat cycl path tree z jin m kano b wei',1
'dm number span tree eulerian tour gener bruijn graph f zhang',1
'dm integr tree diamet l wang',1
'jco combinatori algorithm minimum weight color claw free perfect graph w zang',1
'dm remov edg cycl connect graph j wu l wang',1
'ijcm comput scatter number graph s zhang x han',1
'dam connect n m graph minimum maximum zeroth order gener randic index y hu y shi t xu',1
'dm tree graph defin set cycl v neumann lara e rivera campo',1
'ijcm ruptur degre graph y li s zhang',1
'sigop field base collabor strategi madc y he z du d cooley j he',1
'arscom connect leaf exchang span tree graph graph h broersma',1
'gc fan type condit heavi cycl weight graph s zhang h broersma l wang',1
'dam hamilton type interchang graph f zhang',1
'dam unifi approach first deriv graph polynomi i gutman',1
'dm solut gutman s problem characterist polynomi bipartit graph h zhang',1
'dm hexagon system forc edg f zhang',1
'dm cliqu polynomi independ set polynomi graph c hoede',1
'dm heavi path cycl weight graph s zhang h broersma',1
'dam hexagon system forc singl edg nan',1
'gc chromat certain complet multipartit graph h zhao r liu c ye',1
'dm kernel special class digraph h galeana sanchez',1
'tc k path cover problem cacti z jin',1
'arscom two approach gener leaf edg exchang graph span tree connect span k edg subgraph graph v neumann lara e rivera campo',1
'tit binari construct quantum code minimum distanc three four r li',1
'arscom two class integr regular graph l wang c hoede',1
'dm lower bound connect direct euler tour transform graph nan',1
'dam match polynomi polygraph h broersma',1
'dm degre sum subpancycl line graph l xiong h broersma c hoede',1
'ieeecit mades simul environ mobil agent j cao y he y chen',1
'gc remov edg longest cycl connect graph j wu',1
'dm hamiltonian index graph branch bond l xiong h broersma m li',1
'dialm local construct bound degre planar spanner wireless ad hoc network y wang',2
'ewc simultan refin coarsen adapt mesh s teng a ongor',2
'mobihoc construct minimum energi mobil wireless network p wan',2
'imr space control sliver free delaunai mesh nan',2
'ipp truth low cost unicast selfish wireless network w wang',2
'tc gener well shape d dimension delaunai mesh nan',2
'cocoon share multicast payment fairli w wang z sun',2
'icccn k anycast game selfish network w wang o frieder',2
'adhoc robust posit base rout wireless ad hoc network k moaveninejad w song',2
'infocom minimum energi broadcast us practic direct antenna wireless network s roy y hu d peroulis',2
'lcn practic traffic groom scheme singl hub sonet wdm ring l liu p wan o frieder',2
'cocoon theoret good distribut cdma ovsf code assign wireless ad hoc network p wan',2
'wicomm algorithm geometr graph issu wireless network nan',2
'monet region gossip rout wireless ad hoc network k moaveninejad o frieder',2
'sdm iter mine rule constrain anteced z sun p yu',2
'irregular dynam load balanc parallel adapt mesh refin s teng',2
'aaim mechan design set cover game element agent z sun w wang x chu',2
'hicss spars power effici topolog wireless network p wan y wang o frieder',2
'sigecom toward truth mechan binari demand game gener framework m kao w wang',2
'jco minimum power assign wireless ad hoc network spanner properti y wang',2
'cocoon approxim mst udg local nan',2
'monet local construct bound degre planar spanner wireless ad hoc network y wang',2
'stac cost share strategyproof mechan set cover game z sun w wang',2
'sigmobil construct minimum energi mobil wireless network p wan',2
'infocom minimum energi broadcast rout static ad hoc wireless network p wan g calinescu o frieder',2
'dialm ovsf cdma code assign wireless ad hoc network p wan o frieder',2
'ipp distribut spanner bound degre wireless ad hoc network y wang',2
'cocoon gener well shape d dimension delaunai mesh nan',2
'imr bite sphere 3d s teng a ongor',2
'lcn region gossip rout wireless ad hoc network k moaveninejad o frieder',2
'wad proxim structur geometr graph s kapoor',2
'cocoon good sink insert y wang',2
'infocom design multicast protocol non cooper network w wang z sun y wang',2
'jco practic human machin identif insecur channel s teng',2
'infocom target orient schedul direct sensor network y cai w lou m li',2
'aaai toward truth mechan binari demand game gener framework w wang',2
'tsmc dynam knowledg infer learn adapt fuzzi petri net framework w yu f lara rosano',3
'nci stabl fuzzi identif us recurr fuzzi neural network w yu',3
