@relation 'Dataset kitsi publish-venue_title_co-authors yzhang'
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56}
@data
'jgt span trail degre sum condit m ellingham x zha',1
'pet preserv user locat privaci mobil data manag infrastructur r cheng e bertino s prabhakar',2
'ivc new focu measur method us moment y zhang c wen',3
'flair neural network base classif us blur degrad affin deform invari featur y zhang c wen',3
'ijait neural network base classif us blur degrad affin deform invari featur y zhang c wen y soh',3
'prl estim motion paramet blur imag y zhang c wen',3
'tmi evalu jpeg 2000 encod option human model observ detect variabl signal rai coronari angiogram b pham m eckstein',3
'tmi autom optim jpeg 2000 encod option base model observ perform detect variabl signal rai coronari angiogram b pham m eckstein',3
'icpr simultan recov affin motion defocu blur us moment y zhang c wen',3
'paa recognit symmetr imag us affin moment invari frequenc spatial domain c wen y zhang',3
'prl choic consist canon form moment normal y zhang c wen y soh',3
'wecwi model measur privaci risk qo web servic t yu k lin',4
'rtcsa pattern tool achiev predict perform real time java k raman m panahi j colmenares r klefstad',4
'wecwi strategi effici syntact semant web servic t yu k raman k lin',4
'iceb account servic orient architectur comput reason reput k lin t yu',4
'wecwi direct robust distribut broker framework trust reput manag k lin r klefstad',4
'middlewar rtzen highli predict real time java middlewar distribut embed system k raman m panahi j colmenares r klefstad t harmon',4
'sigcomm delai stabil perform distribut congest control s kang d loguinov',5
'nossdav oscil buffer overflow video stream non neglig queu delai d loguinov',5
'icdc multi layer activ queue manag congest control scalabl video stream s kang m dai d loguinov',5
'sigmetr zone balanc peer peer network analysi random node join x wang x li d loguinov',5
'infocom jetmax scalabl max min congest control high speed heterogen network d leonard d loguinov',5
'ijpp investig autonom runtim manag strategi samr applic s chandra m parashar j yang s hariri',6
'icp self deploy self configur pervas network servic h chen s hariri b kim m yousif',6
'cluster autonom comput paradigm s hariri b khargharia h chen j yang m parashar h liu',6
'ipp autonom proactiv runtim partit strategi samr applic j yang s hariri s chandra m parashar',6
'ausai logic properti belief revis base bargain solut d zhang',7
'lpnmr encod solut frame problem dynam logic n foo d zhang s chopra q vo',7
'aaai comput model logic base negoti d zhang',7
'ics precis dynam slice algorithm x zhang r gupta',8
'icml explor exploit adapt filter base bayesian activ learn w xu j callan',9
'icdm unsupervis learn tree align model inform extract p zigoris d eads',9
'dmkd graph base rank algorithm mail expertis analysi b dom i eiron a cozzi',9
'sigir fast exact maximum likelihood estim mixtur languag model w xu',9
'trec inform filter novelti detect name page find k collins thompson p ogilvie j callan',9
'ausai model updat ctl system y ding',10
'ausai logic base approach dynam access control v crescini',10
'tplp handl defeas action domain nan',10
'ijprai artifici intellig databas secur y bai',10
'iclp monoton rule base updat nan',10
'ijcai toward gener rule base updat n foo',10
'icdcsw toward gener logic analys network protocol h wang v varadharajan',10
'corr handl defeas action domain nan',10
'prl experiment comparison superquadr fit object function nan',10
'ismi implement priorit logic program c wu',10
'ke algorithm ctl system modif y ding',10
'ismi semant consider knowledg base updat nan',10
'ieaaie comput aspect rule base databas updat y bai',10
'fuin deriv invari constraint action theori n foo',10
'wise automat perform tune j2ee applic server system w qu a liu',10
'ifip12 multi agent system mobil environ j chen',10
'aicom implement priorit logic program c wu y bai',10
'hicss adapt self configur architectur j2ee base middlewar system w qu a liu',10
'ausai induct properti state n foo p peppas',10
'ismi logic approach ltl system modif y ding',10
'slp answer set priorit logic program n foo',10
'isw logic model tempor author deleg negat c ruan v varadharajan',10
'ecai updat logic program n foo',10
'ismi logic base reason delegat author c ruan v varadharajan',10
'corr two result proirit logic program nan',10
'graphit dual space draw method cone r ding',10
'icnc intellig mosaic algorithm overlap imag w li y meng h chen t wang',10
'avbpa elimin variat face imag us face symmetri j feng',10
'tplp two result priorit logic program nan',10
'hpca power issu relat branch predict d parikh k skadron m barcella m stan',10
'aaai unifi framework repres logic program updat n foo',10
'pricai repres action dynam domain n foo',10
'ausai repres defeas constraint observ action theori nan',10
'ke specifi distribut author deleg us logic program s wang',10
'ismi rule base abduct s lakkaraju',10
'ausai complex logic program updat nan',10
'ipsn robust statist method secur wireless local sensor network z li w trappe b nath',11
'spaa schedul best effort real time pipelin applic time share cluster a sivasubramaniam',11
