@relation 'Dataset dblp publish-venue_co-authors mjones'
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}
@data
'sigmod intern confer manag data confer elke a rundensteiner harumi a kuno pedro jos eacute marr oacute n viviane crestana taube young gook ra',10
'geoinformatica elke a rundensteiner yun wu huang',10
'ssd symposium larg spatial databas elke a rundensteiner yun wu huang',10
'cikm intern confer inform knowledg manag elke a rundensteiner',10
'ssdbm statist scientif databas manag chad berkley daniel higgins metacat jivka bojilova',11
'ssdbm statist scientif databas manag chad berkley daniel higgins metacat',11
'ieee internet comput chad berkley jivka bojilova mark schildhauer',11
'intern journal comput vision sing bing kang',12
'sigmod intern confer manag data confer cecilia magdalena procopiuc pankaj k agarwal t m murali',12
'categori b tphol nan',13
'ieee custon integr circuit confer paul e black kelly m hall michael d jones trent n larson phillip j windley',13
'librari compon model qualiti assur annette bunker michael d jones trent n larson phillip j windley',13
'tool paper fmcad lnc edit windlei gopalakrishnan annette bunker trent larson phil windley',13
'fmcad formal method comput aid design ganesh gopalakrishnan',13
'formal method comput aid design fmcad formal method comput aid design springer lnc m d jones g gopalakrishnan',13
'th intern confer telecommun system model analysi nashvil a s jones m d jones m clement q snell',13
'categori b tphol michael d jones',13
'ieee intern high level design valid test hldvt m d jones g gopalakrishnan',13
'formal method system design abdel mokkedem ravi hosabettu michael d jones ganesh gopalakrishnan',13
'zb airy weinzoepflen dominique cansell dominique m eacute ry ganesh gopalakrishnan',13
'research report yaleu dc rr yale univers new haven shorter revis version without proof appear fpca function program languag comput architectur confer function program languag comput architectur jolla comput anim mark p jones',1
'symposium object orient real time distribut comput andrew p black johan nordlander magnus carlsson richard b kieburtz',1
'proceed twenti third annual acm sigplan special interest group program languag sigact symposium principl program languag st beach mark p jones',1
'technic report nottc tr depart comput scienc univers nottingham univers park nottingham ng rd england benedict r gaster mark p jones',1
'proceed function program ullapool scotland publish springer verlag workshop comput scienc seri mark p jones paul hudak sebastian shaumyan',1
'popl symposium principl program languag paul hudak sheng liang',1
'fpca function program languag comput architectur confer function program languag comput architectur copenhagen appear extend form journal function program univers press mark p jones',1
'function program paul hudak sebastian shaumyan',1
'research report yaleu dc rr yale univers new haven mark p jones',1
'esop european symposium program european symposium program renn springer verlag lectur note comput scienc mark p jones',1
'proceed haskel th simon peyton jones erik meijer',1
'proceed th european symposium program esop european symposium program springer verlag lnc mark p jones',1
'journal function program nan',1
'lisp symbol comput nan',1
'pepm partial evalu semant base program manipul nan',1
'advanc function program nan',1
'popl symposium principl program languag nan',1
'tac theoret aspect comput softwar nan',1
'mpc mathemat program construct nan',1
'plilp symposium program languag implement logic program nan',1
'function program nan',1
'research report yaleu dc rr yale univers new haven mark p jones',1
'research report yaleu dc rr yale univers new haven mark p jones luc duponcheel',1
'journal function program univers press mark p jones',1
'acm sigplan special interest group program languag partial evalu semant base program manipul mark p jones',1
'proceed haskel publish technic report uu cs depart comput scienc univers utrecht mark p jones',1
