@relation 'Dataset dblp publish-venue_co-authors ktanaka'
@attribute Text string
@attribute class-att {212, 213, 214, 215, 216, 217, 218, 219, 220, 221}
@data
'peer peer comput e shinohara h matsumura h sunaga m takemoto',212
'lcn ieee local comput network c hong s honda t yoneda y matsushita',212
'system comput k yoda k tajima',213
'fodo foundat data organ algorithm m yoshikawa r hull',213
'english tran ipsj m yoshikawa k ishihara',213
'world wide web h schek m ozsu y zhang',213
'proc rd int conf foundat data organ algorithm lectur note comput scienc springer verlag r hull m yoshikawa',213
'tran ipsj y kambayashi k takeda s yajima',213
'tran ipsj y kambayashi',213
'springer verlag y kambayashi s yajima',213
'tran iec e y kambayashi s yajima',213
'proc th int conf system scienc u s y kambayashi k takeda s yajima',213
'proc ieee rd int comput softwar applic conf y kambayashi s yajima',213
'proc ieee rd int comput softwar applic conf y kambayashi s yajima',213
'inform scienc elsevi scienc pub inc y kambayashi k takeda',213
'int j cooper inf syst h kawagishi k koiso t matsumoto t mori',213
'tran the institut system control inform engin s kitamura',213
'academ press proc conf consecut retriev properti nan',213
'proc the th ieee annual int comput softwar applic conf s kitamura s tsuji',213
'springer verlag s ceri d tsur',213
'proc int symp next gener databas system their applic nda fukuoka cpp s nishio',213
'proc the jssst object orient comput workshop appear object orient comput i kindai kagakusha e oomoto',213
'databas system next gener applic advanc databas research develop seri world scientif publish e oomoto',213
'proc int symp databas system advanc applic dasfaa databas system advanc applic e oomoto',213
'tran ipsj e oomoto',213
'proc int symp advanc databas technolog thier integr adti nara japancpp s pradhan t jozen',213
'proc int symp advanc databas technolog thier integr adti nara q qiang m tanizaki',213
'proc th annual int comput softwar applic conf compsac intern comput softwar applic ieee comput societi press n sanada',213
'system comput y sugiyama y kidawara',213
'system comput k sumiya r noda',213
'hypertext k tajima m kitagawa y mizuuchi',213
'nan s nishio k kagakusha',213
'inform process ipsj nan',213
'inform process ipsj select ipsj th anniversari paper nan',213
'proc int symp comput world nan',213
'proc int symp interoper inform system intap tokyo nan',213
'plenum press s ghosh y kambayashi',213
'proc int symp comput world nan',213
'int symp databas system advanc applic seoul korea nan',213
'proc th int conf system scienc s yajima y kambayashi',213
'dasfaa databas system advanc applic nan',213
'acm tran databas system s ginsburg',213
'vldb veri larg data base s yajima y kambayashi',213
'proc the th ieee int conf data engin m yoshikawa k ishihara',213
'proc int conf databas theori lectur note comput scienc springer verlag m yoshikawa',213
'dexa databas expert system applic k zettsu y kidawara',213
'amcp advanc multimedia content process k zettsu k uehara',213
'dexa databas expert system applic k zettsu k uehara n kimura',213
'proc int conf foundat data organ kyoto plenum press s ginsburg',213
'theor comput sci s ginsburg',213
'proc th int conf veri larg data base s ginsburg',213
'dood deduct object orient databas c harris e saberdoti f bancilhon m kifer m brodie y masunaga',213
'adbi advanc databas inform system dasfaa databas system advanc applic k harumoto k tajima m tsukamoto m arikawa s shimojo s nishio y ariki',213
'dasfaa databas system advanc applic k hatano r sano y duan',213
'dasfaa databas system advanc applic k hatano q qian',213
'dasfaa databas system advanc applic t hirose t hata y nakanishi',213
'fodo foundat data organ algorithm nan',213
'er intern conceptu model entiti relationship approach t hirose y nakanishi',213
'vdb visual databas system t hirose t hata',213
'icd intern data engin k ishihara m yoshikawa',213
'proc th int conf veri larg data base cann y kambayashi',213
'inform system pergamon press y kambayashi s yajima',213
'c nan',213
'proc rd int conf veri larg data base tokyo y kambayashi s yajima',213
'mfc mathemat foundat comput scienc y kambayashi',213
'digit citi h kawagishi k koiso',213
'coda second intern symposium cooper databas system advanc applic h kawagishi k koiso t matsumoto',213
'icsc intern comput scienc confer h kiyomitsu',213
'proc int conf databas expert system applic dexa springer verlag s kobayashi t sakanoue',213
'dexa databas expert system applic workshop k koiso k kawakatsu t mori',213
'dasfaa databas system advanc applic k koiso t matsumoto',213
'ds discoveri scienc h kondo t matsukura y hirata',213
'apweb c matsumoto m qiang',213
'dexa databas expert system applic c matsumoto m qiang',213
'ieee intern multimedia expo iii a nadamoto h kondo k sumiya m kusahara t hattori',213
'www world wide web seri a nadamoto',213
'dexa databas expert system applic a nadamoto k sumiya m shikata',213
'dasfaa databas system advanc applic a nadamoto h kondo',213
'dexa databas expert system applic a nadamoto h kondo',213
'kyoto intern digit librari a nadamoto k koiso',213
'hicss intern system scienc a nadamoto a iizawa k sumiya t hattori t hashimoto y shirota',213
'icd intern data engin k nanba n nishikawa s hirayama',213
'proc the th int conf data engin ieee comput societi n nishikawa s hirayama k nanba',213
