@relation 'Dataset dblp co-authors ychen'
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71}
@data
'yu chin hsu bassam tabbara furshing tsai',10
'chien pang lu wen chien liu',10
'bassam tabbara furshing tsai yu chin hsu',10
'bwolen yang david r o hallaron randal e bryant',10
'randal e bryant',10
'randal e bryant',10
'randal e bryant',10
'randal e bryant',10
'randal e bryant',10
'p h ho e clark t kam y hoskote j o leary m khaira',10
'randal e bryant',10
'fang sung chen',10
'randal e bryant',10
'jiunn chern chen',10
'long wen chang youn long lin',10
'randal e bryant',10
'bwolen yang randal e bryant',10
'young long lin',10
'randal e bryant',10
'randal e bryant',10
'randal e bryant',10
'young long lin long wen chang',10
'edmund m clarke john w o leary manpreet khaira pei hsin ho timothy kam xudong zhao yatin vasant hoskote',10
'noel mendoza zensho nakao tatsuhiro adachi',11
'noel mendoza y w chen z nakao',11
'noel mendoza jeng shyang pan',11
't miyagi z nakao y w chen',11
'shinya nozaki zensho nakao',11
'n miyanaga y w chen et al',11
'shinya nozaki tetsuya kohatsu zensho nakao',11
'hiroaki monma zensho nakao',11
'shinya nozaki zensho nakao shinsuke fujioka hiroyuki shiraga',11
'h nagamoto f ali z nakao y w chen',11
's nozaki y w chen z nakao',11
'shinya nozaki zensho nakao',11
'shinya nozaki zensho nakao hiroyuki shiraga',11
'midori takashibu zensho nakao',11
's tobaru f ali z nakao y w chen',11
'n wang y w chen z nakao',11
'ning wang zensho nakao shinichi tamura',11
'y w chen y izawa s nakai c yamanaka',11
'y w chen h niki s adachi y izawa s nakai c yamanaka',11
'y w chen h arakawa z nakao k yamashita r kodama',11
'y w chen r kodama z nakao',11
'ning wang',11
'y w chen z nakao x fang',11
'y w chen z nakao x fang s tamura',11
'y w chen z nakao x fang',11
'm nakai s shinohara m katayama y w chen s kobayashi n miyanaga k tanaka k nishihara m yamanaka t yamanaka s nakai',11
'y w chen t enokura n mendoza z nakao',11
'm nakai m yamanaka h azechi y w chen t jitsuno m katayama k mima n miyanaga h nakaishi m nakatsuka a nishiguchi p a norreys y setsuhara m takagi t norimatsu t yamanaka s nakai',11
'y w chen z nakao k arakaki i nakamura s tamura',11
'z nakao y w chen t tengan m kinjo',11
'z nakao m takashibu y w chen',11
'z nakao y w chen m takashibu y kina',11
'z nakao y w chen f ali',11
'z nakao y w chen m takashibu y kina',11
'n wang y w chen z nakao s tamura',11
'z nakao y w chen f ali',11
'n wang l liu y w chen',11
'z nakao y w chen t tengan',11
'n wang y w chen z nakao s tamura h aritome',11
'z nakao y w chen m noborikawa s tobaru t tengan',11
's yamauchi y w chen z nakao',11
'xiang yan zeng zensho nakao',11
'xiang yan zeng zensho nakao hanqing lu',11
