@relation 'Dataset dblp co-authors cchen'
@attribute Text string
@attribute class-att {128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 125, 126, 127}
@data
'd kung j samuel j gao p hsia y toyoshima',94
'd leung j gao y toyoshima',94
'd kung j gao p hsia y toyoshima',94
'd kung j gao p hsia y toyoshima y song y kim',94
'd kung j gao p hsia y toyoshima',94
'd kung f wen j gao p hsia y toyoshima',94
'd kung j gao p hsia y toyoshima',94
'd leung j gao y toyoshima',94
'd kung j gao p hsia y toyoshima',94
't chen h kim',95
't chen c luk',95
't chen c luk h kim',95
'd wong',95
't chen c luk',95
'r jiang t chen',95
'r jiang',95
'r jiang',95
'h kim',95
'y lee',95
'y lee d wong',95
'n murugesan t lee s hagness',95
'y lee h lai',95
'y lee',95
'y lee',95
'c luk',95
'n menezes',95
'j tsai t chen',95
'j tsai t chen',95
't wang',95
't wang y lee',95
't wang j tsai',95
't wang',95
't wang j tsai',95
'd wong',95
's balakrishnan j park h kim y lee',95
'e cheng',95
'y cao y lee t chen',95
'p ganesh',95
'h kim j park s balakrishnan y lee',95
'y lee',95
'y lee',95
'n murugesan s hagness t lee',95
't chen',95
't wang',95
't wang',95
't wang',95
't chen y cao y lee',95
'n menezes',95
'h zhou d wong',95
'y chen d wong',95
'd wong',95
'c chu d wong',95
'c chu d wong',95
'y chang d wong',95
'nan',96
's xie',96
'y cao s leclair',96
's xie a system',96
's leclair y pao',96
'y pao',96
'nan',96
'j wan',96
'nan',96
's leclair y pao',96
'nan',96
'nan',96
'c wichman',96
'nan',96
'c lee c mcgillem',96
'c dagli m akay b fernandez j ghosh',96
'c dagli m akay b fernandez j ghosh',96
'p guo m lyu',96
'p guo a awwal',96
't guo d mattern l jaw',96
'p guo',96
'nan',96
'q he h li e lee',96
's leclair y pao',96
'c lee',96
'h li',96
'h li e lee',96
'h li v yen e lee',96
'h li h huang',96
'h li e lee',96
'h li e lee',96
'nan',96
'h li',96
'h li',96
'm lyu p guo',96
'v schmidt',96
'y xiao b wang',96
'y xiao y wang',96
'y xiao y wang',96
'h kamhawi s leclair',96
'q yan z tang',96
'q yan z tang',96
'nan',96
'c lee e hou',96
'y lu',96
's leclair',96
's leclair',96
'v schmidt',96
'y wang y xiao',96
'y xiao',96
's xie',96
'c bhumireddy',96
'nan',97
'r chang',97
'nan',97
'c chang g chang',97
'f hwang j lee s shih',97
'l hsu e jean',97
'f hwang m liao',97
'g chang y chen',97
'f hwang',97
'nan',97
'nan',97
'f hwang',97
'f hwang',97
'nan',97
'f hwang',97
's lin',97
'k wu',97
'r chan z hong',97
'nan',97
'r chang',97
'k wu',97
'f hwang',97
'j wang j lee c mao',98
'w chen',98
'j lee',98
'j guo j lee j tsai',98
'j kuo j lee',98
'j lee y sun',98
'g lee',98
'j lee j lee y you',98
'j lee m lin',98
'j lee j lee',98
'c lin',98
'c lin j lin g g',98
'w lin j lee y sun',98
'w lin j lee y sun',98
'w lin j lee g g',98
'c lin j lin g g',98
't tu',98
't tu j wu c chang',98
't tu c chang',98
't tu c chang',98
'c wang',98
'c wang k wang g g',98
'j wang',98
'j wang',98
'c wang g g',98
'c wang c wong g g',98
't tu g g',98
'c wang g glo',98
'c wang i chen',98
'c wang c hsieh',98
'c wang y tsai g g',98
'j wang w chien c tsai g gte',98
'k wu j lee',98
'k wu j lee',98
'j wu',98
'j wu g g',98
'j wu g g',98
's chen c kuo f yu z chu',98
'j wu g g',98
'k wu j lee j ko',98
'k wu j lee',98
'd yang',98
'd yang g gda',98
'c yu j guo y yu y sun',98
's chen f yu w yang y tong c kuo',98
'w chen g g',98
'w chen g g',98
'w chen g g',98
'w chen j lin g g',98
'j guo r hsu y sun',98
'c laih j lee l harn',98
'j lin w chen',98
'c lin r chen',98
'c tsai j wang w chien',98
'g tseng j lee y sun',98
'r altman',99
'j singh r altman',99
'j schmidt j cooper r altman',99
'j singh r altman w poland',99
'j singh r altman',99
'j singh r altman',99
'j singh r altman',99
'j singh r altman w poland',99
'c tsai g tang w chang',100
'w chang',100
'j cheng y hung',100
'c yu y hung',100
'c hsieh c tang c yu s shih y hung',100
'c fuh k hung y hung y chen',100
's lin y hung y tsai',100
'j cheng y hung',100
'a somani',101
'a somani',101
'a somani c wittenbrink j hwang k cooper l shapiro r johnson r haralick',101
'a somani',101
'nan',101
'f lin',101
'a somani',101
'a somani',101
'a srivastava e bozorgzadeh m sarrafzadeh',102
'm sarrafzadeh',102
'm sarrafzadeh x yang',102
'm sarrafzadeh',102
