@relation 'Dataset kitsi publish-venue_co-authors ywang'
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62}
@data
'icip s wenger m hannuksela',1
'jcst nan',1
'vcip g tu',1
'icip m hannuksela m gabbouj',1
'icip m hannuksela v varsa a hourunranta m gabbouj',1
'icip d tian m hannuksela m gabbouj',1
'vlbv m hannuksela k caglar m gabbouj',1
'icip y guo h li',1
'icip c zhu m hannuksela h li',1
'vlbv m hannuksela m gabbouj',1
'tmm m hannuksela m gabbouj',1
'ccece f rusu banu',2
'ccece v chiew',2
'ieeeicci y wang s patel d patel',2
'ieeeicci d liu g ruhe',2
'ieeeicci nan',2
'ccece c ngolah x tan',2
'ieeeicci v chiew',2
'ieeeicci d gafurov',2
'ooi nan',2
'ieeeicci d liu',2
'ieeeicci nan',2
'profe v chiew',2
'ieeeicci y wang',2
'ccece x tan c ngolah',2
'ieeeicci nan',2
'ansoft nan',2
'ieeeicci j shao',2
'ieeeicci nan',2
'ieeeicci nan',2
'cvpr b peterson l staib',3
'cviu b peterson l staib',3
'cvpr l staib',3
'cviu h zhang',3
'isbi j zhang b guo',3
'pami l staib',3
'ipmi r schultz r constable l staib',3
'corr p moulin',4
'sswmc p moulin',4
'sswmc p moulin',4
'iwdw p moulin',4
'dsn c verbowski d simon',5
'ton l li j halpern p bahl r wattenhofer',5
'ipp a arora r jagannathan',5
'podc e li j halpern p bahl r wattenhofer',5
'dsn d beck b vo r roussev c verbowski',5
'lisa c verbowski j dunagan y chen h wang c yuan z zhang',5
'dsn p bahl w russell',5
'csur e elnozahy l alvisi d johnson',5
'sp q sun d simon w russell v padmanabhan l qiu',5
'dsn w russell a arora r jagannathan j xu',5
'coot w lee',5
'ndss d beck x jiang r roussev c verbowski s chen s king',5
'corr e li j halpern p bahl r wattenhofer',5
'scp c verbowski j dunagan y chen h wang c yuan z zhang',5
'tpd j tsai s kuo',5
'icppw j verschelde',6
'amc f han j hu x yu',7
'dicta j hu h schroder',7
'icml i witten',8
'sigir r mcnab i witten c gutwin',8
'ml e frank s inglis g holmes i witten',8
'csda nan',8
'mm j li g chen k yu h shum j xu h zhou k ng k wang l wang',9
'mm j li k yu g chen h zhou j xu k ng k wang l wang h shum',9
'icmc s chang a loui',9
'www j hu',10
'miccai x gu t chan p thompson s yau',10
'nan j hu',10
'icpr r haralick i phillips',10
'miccai x gu k hayashi t chan p thompson s yau',10
'visual m jin s yau x gu',10
'miccai m chiang p thompson',10
'nan i phillips r haralick',10
'isbi x gu t chan p thompson s yau',10
'cgim x gu k hayashi t chan p thompson s yau',10
'cgim m chiang p thompson',10
