@relation 'Dataset dblp publish-venue ychen'
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71}
@data
'th design autom confer',10
'ieee th intern logic synthesi',10
'dac design autom confer',10
'asp dac design autom confer',10
'iccad intern confer comput aid design',10
'design autom confer',10
'dac design autom confer',10
'proceed th intern confer comput aid verif',10
'intern journal softwar tool technolog transfer',10
'proceed formal method comput aid design',10
'tech report cmu cs school comput scienc carnegi mellon univers',10
'proceed asian pacif design autom confer aspdac',10
'iccad intern confer comput aid design',10
'proceed asian pacif design autom confer aspdac',10
'ieee tran comput',10
'ieee transact comput aid design integr circuit system',10
'tech report cmu cs school comput scienc carnegi mellon univers',10
'proceed intern symposium vlsi larg scale integr technolog system applic',10
'proceed intern confer comput aid design',10
'tech report cmu cs school comput scienc carnegi mellon univers',10
'proceed intern confer comput aid design',10
'ieee tran comput',10
'fmcad formal method comput aid design',10
'appli soft comput',11
'proc ieee intern confer industri electroni control instrument nagoya',11
'proc th int conf neural inform process shanghai',11
'methodolog concept design applic soft comput ed t yamakawa g matsumoto world scientif',11
'proc th int conf neural inform process shanghai',11
'radiat c japanes',11
'proc int tech conf circuit system comput commun tokushima',11
'proc ieee int conf system man cybernet tokyo w',11
'review scientif instrument press sci scalabl coher interfac',11
'proc int tech conf circuit system comput commun ed z nakao y w chen',11
'methodolog concept design applic soft comput ed t yamakawa g matsumoto world scientif',11
'proc ieee int conf system man cybernet tokyo',11
'imag process algorithm system spie intern societi optic engin press',11
'seal simul evolut learn',11
'proc int tech conf circuit system comput commun ed z nakao y w chen',11
'proc spie intern societi optic engin',11
'proc ieee int conf system man cybernet tokyo w',11
'jpn j appl phy sci scalabl coher interfac',11
'j opt soc b sci scalabl coher interfac',11
'ieic tran fundament sci scalabl coher interfac',11
'ieee tran sci scalabl coher interfac',11
'proc int conf nonlinear scienc border millenium saint p',11
'neural network signal process ed s usui et ieee press',11
'proc th int conf pattern recognit w',11
'proc ieee rd int conf evolutionari comput nagoya',11
'rev sci instrum sci scalabl coher interfac',11
'proc ieee intern confer industri electroni control instrument nagoya ei',11
'rev sci instrum sci scalabl coher interfac',11
'proc th int conf pattern recognit',11
'proc joint technic confer circuit system comput commun kumamoto',11
'lectur note artifici intellig ed yao j h kim t furuhashi springer',11
'proc int fuzzi system intellig control conf hawai',11
'j jpn soc fuzzi theo sy',11
'fuzzi logic applic complex system edit w chiang j lee world scientif',11
'appl opt',11
'proc intern confer neural inform process beij',11
'proc int tech conf circuit system comput commun ed z nakao y w chen',11
'proc th iast intern confer appli informat innsbruck',11
'intern journal opt electron',11
'methodolog concept design applic intellig system edit t yamakawa g matsumoto world scientif',11
'proc second int conf konwledg base intellig electron system adelaid editor l c jain r k jian',11
'icpr intern confer pattern recognit',11
'proc th int conf neural inform process shanghai',11
'proc int tech conf circuit system comput commun tokushima',11
'ieic tran inform system press sci scalabl coher interfac',11
'ieic tran fundament sci scalabl coher interfac',11
'proc int tech conf circuit system comput commun souel korea',11
'proc spie intern societi optic engin ei',11
'rev sci instrum sci scalabl coher interfac',11
'proc int tech conf circuit system comput commun ed z nakao y w chen',11
'proc ieee instrument measur confer budapest',11
'jpn j appl phy sci scalabl coher interfac',11
'knowledg base intellig inform engin system alli technolog ed n baba l c jain r j howlett io press',11
'neural network signal process ed s usui et ieee press',11
'ieee tran sci scalabl coher interfac',11
'invit speech proc rd conf associ scienc technolog chines academ press',11
