@relation 'Dataset dblp publish-venue agupta'
@attribute Text string
@attribute class-att {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}
@data
'acm journal educ resourc comput',0
'ieee comput',0
'ieee internet comput',0
'ifip intern feder inform process world it tool',0
'webnet',0
'wetic workshop enabl technolog infrastructur collabor enterpris',0
'wetic workshop enabl technolog infrastructur collabor enterpris',0
'comput network isdn system',0
'hpn high perform network',0
'idm interact distribut multimedia system telecommun servic',1
'icdc intern distribut comput system',1
'nossdav network oper system support digit audio video',1
'nossdav network oper system support digit audio video',1
'infocom confer comput commun',1
'multimedia syst',1
'ieee acm tran netw',1
'icmc intern multimedia comput system',1
'intern workshop distribut comput kolkata proceed springer verlag s lnc seri',2
'kbc mumbai',2
'journal comput inform',2
'th annual acm symposium principl distribut comput',2
'technic report tr depart comput scienc univers citi',2
'workshop self stabil system la vega',2
'technic report tr depart comput scienc univers citi',2
'acm southeastcon',2
'fronit knowledg base comput vijai p bhatkar kiran m rege ed narosa publish hous',2
'adcom intern advanc comput commun bhubaneswar',2
'congressu numerantium',2
'cit bhubaneswar',2
'rd intern workshop distribut comput calcutta',2
'pdc parallel distribut comput system iast intern parallel distribut comput system',2
'pdpta parallel distribut process techniqu applic intern parallel distributd process techniqu applic la vega',2
'cit th intern inform technolog gopalpur sea',2
'concurr comput practic experi',2
'poster present hpc asia bangalor',2
'workshop distribut comput calcutta',2
'intern comput scienc',2
'intellig comput vlsi veri larg scale integr alli publish',2
'congressu numerantium',2
'ieee transact system man cybernat',2
'rd intern workshop distribut comput calcutta',2
'iet technic review',2
'hci human comput interact udin',2
'annual acm symposium appli comput san jose',2
'inform process letter',2
'distribut comput',2
'coopi doa intern symposium distribut object applic odbas intern ontolog databas applic semant',2
'th annual ieee intern comput commun',2
'intern internet comput',2
'hci human comput interact',2
'pdpta parallel distribut process techniqu applic',2
'sac select area cryptographi',2
'podc symposium principl distribut comput',2
'distribut comput',2
'intern cooper inform system lnc',2
'iccv intern comput vision',3
'iccv intern comput vision',3
'cvrmed',3
'mach vi appl',3
'cvpr comput vision pattern recognit',3
'cvpr comput vision pattern recognit',3
'cvpr comput vision pattern recognit',3
'perform eval',4
'icc intern commun',4
'icc intern commun',4
'icn intern competit network',4
'infocom confer comput commun',4
'infocom confer comput commun',4
'comput network isdn system',4
'proceed european simul multiconfer barcelona nomin the best paper award',5
'inform system research',5
'proceed wit workshop inform technolog system sydnei',5
'proceed ici intern inform system dcember winner runner up award the best paper',5
'proceed acm workshop databas activ real time associ th intern inform knowledg manag',5
'ieee internet comput',5
'manag scienc',5
'proceed wit workshop inform technolog system barcelona nomin the best paper award',5
'decis scienc prepubl version',5
'inform system research',5
'proceed wit workshop inform technolog system',5
'forthcom manag inform system quarterli',5
'inform technolog manag',5
'forthcom decis support system articl press version',5
'proceed hicss intern system scienc big island nomin the best paper award',5
'inform technolog manag',5
'decis support system',5
'proceed nsf design manufactur',5
'forthcom decis support system',5
'read electron ravi kalakota andrew b whinston ed weslei part reprint the same titl legal issu electron r l ed captu press',5
'intern journal flexibl manufactur system',5
'forthcom inform manag',5
'decis support system',5
'journal manag inform system',5
'journal organiz comput electron',5
'oper research method model applic j e aronson s ziont ed quorum book',5
'impact how ic research affect public polici busi market quorum book forthcom',5
'nan',5
'busi model multidisciplinari approach essai honor andrew b whinston c holsappl v jacob h r rao ed kluwer academ publish forthcom',5
'nan',5
'journal electron publish',5
'journal econom dynam control',5
'comput econom',5
'ieee internet comput',5
'comput approach econom problem h amman b rustem a b whinston ed kluwer academ publish dordrecht',5
'commun acm',5
'commun the acm',5
'proceed hicss intern system scienc maui',5
'intern journal network manag',5
'commun acm',5
'hicss intern system scienc',5
'hicss intern system scienc',5
'commun the acm',5
'comput dac design autom',6
