@relation 'Dataset dblp publish-venue mjones'
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}
@data
'sigmod intern confer manag data confer',10
'geoinformatica',10
'ssd symposium larg spatial databas',10
'cikm intern confer inform knowledg manag',10
'ssdbm statist scientif databas manag',11
'ssdbm statist scientif databas manag',11
'ieee internet comput',11
'intern journal comput vision',12
'sigmod intern confer manag data confer',12
'categori b tphol',13
'ieee custon integr circuit confer',13
'librari compon model qualiti assur',13
'tool paper fmcad lnc edit windlei gopalakrishnan',13
'fmcad formal method comput aid design',13
'formal method comput aid design fmcad formal method comput aid design springer lnc',13
'th intern confer telecommun system model analysi nashvil',13
'categori b tphol',13
'ieee intern high level design valid test hldvt',13
'formal method system design',13
'zb',13
'research report yaleu dc rr yale univers new haven shorter revis version without proof appear fpca function program languag comput architectur confer function program languag comput architectur jolla comput anim',1
'symposium object orient real time distribut comput',1
'proceed twenti third annual acm sigplan special interest group program languag sigact symposium principl program languag st beach',1
'technic report nottc tr depart comput scienc univers nottingham univers park nottingham ng rd england',1
'proceed function program ullapool scotland publish springer verlag workshop comput scienc seri',1
'popl symposium principl program languag',1
'fpca function program languag comput architectur confer function program languag comput architectur copenhagen appear extend form journal function program univers press',1
'function program',1
'research report yaleu dc rr yale univers new haven',1
'esop european symposium program european symposium program renn springer verlag lectur note comput scienc',1
'proceed haskel th',1
'proceed th european symposium program esop european symposium program springer verlag lnc',1
'journal function program',1
'lisp symbol comput',1
'pepm partial evalu semant base program manipul',1
'advanc function program',1
'popl symposium principl program languag',1
'tac theoret aspect comput softwar',1
'mpc mathemat program construct',1
'plilp symposium program languag implement logic program',1
'function program',1
'research report yaleu dc rr yale univers new haven',1
'research report yaleu dc rr yale univers new haven',1
'journal function program univers press',1
'acm sigplan special interest group program languag partial evalu semant base program manipul',1
'proceed haskel publish technic report uu cs depart comput scienc univers utrecht',1
'first intern school advanc function program techniqu b aa stad springer verlag lectur note comput scienc',1
'proceed oopsla confer object orient program system languag applic formal underpin java',1
'proceed haskel jolla yale univers research report yaleu dc rr',1
'confer record popl symposium principl program languag acm sigplan special interest group program languag sigact symposium principl program languag san francisco comput anim',1
'proceed twenti fourth annual acm sigplan special interest group program languag sigact symposium principl program languag',1
'pldi special interest group program languag design implement',1
'technic report nottc tr function program research group depart comput scienc univers nottingham nottingham ng rd england',1
'proceed acm sigplan special interest group program languag symposium program languag design implement acm sigplan special interest group program languag',1
'proceed haskel publish technic report uu cs depart comput scienc univers utrecht',1
'univers press',1
'fpca function program languag comput architectur',1
'popl symposium principl program languag',1
'fpca function program languag comput architectur',1
'sci comput program',1
'esop european symposium program',1
'tac theoret aspect comput softwar confer theoret aspect comput softwar sendai springer verlag lectur note comput scienc',1
'esop european symposium program',1
'research report yaleu dc rr yale univers new haven',1
'hot topic oper system',2
'proceed th acm symposium oper system principl saint malo page',2
'nossdav network oper system support digit audio video',2
