
 Results 
=====

Correctly Classified Instances         133               52.7778 %
Incorrectly Classified Instances       119               47.2222 %
Kappa statistic                          0.3378
K&B Relative Info Score               8110.3726 %
K&B Information Score                  384.5212 bits      1.5259 bits/instance
Class complexity | order 0            1126.7059 bits      4.4711 bits/instance
Class complexity | scheme             1064.3843 bits      4.2237 bits/instance
Complexity improvement     (Sf)         62.3216 bits      0.2473 bits/instance
Mean absolute error                      0.0185
Root mean squared error                  0.1099
Relative absolute error                 65.5388 %
Root relative squared error             93.8099 %
Coverage of cases (0.95 level)          83.3333 %
Mean rel. region size (0.95 level)      25.1366 %
Total Number of Instances              252     
=== Detailed Accuracy By Class ===

                 TP Rate  FP Rate  Precision  Recall   F-Measure  MCC      ROC Area  PRC Area  Class
                 0.500    0.000    1.000      0.500    0.667      0.701    0.903     0.558     1
                 0.000    0.000    0.000      0.000    0.000      0.000    0.978     0.083     2
                 0.851    0.596    0.489      0.851    0.621      0.273    0.786     0.738     3
                 0.500    0.016    0.429      0.500    0.462      0.449    0.635     0.514     4
                 0.000    0.000    0.000      0.000    0.000      0.000    0.164     0.007     5
                 0.000    0.000    0.000      0.000    0.000      0.000    0.404     0.013     6
                 0.667    0.000    1.000      0.667    0.800      0.815    0.693     0.671     7
                 0.600    0.000    1.000      0.600    0.750      0.771    0.833     0.616     8
                 0.857    0.000    1.000      0.857    0.923      0.924    0.968     0.872     9
                 0.000    0.000    0.000      0.000    0.000      0.000    0.648     0.030     10
                 0.000    0.008    0.000      0.000    0.000      -0.006   0.900     0.038     11
                 0.000    0.004    0.000      0.000    0.000      -0.004   0.900     0.038     12
                 0.000    0.000    0.000      0.000    0.000      0.000    0.982     0.100     13
                 0.000    0.000    0.000      0.000    0.000      0.000    0.990     0.167     14
                 0.643    0.000    1.000      0.643    0.783      0.793    0.914     0.703     15
                 0.000    0.000    0.000      0.000    0.000      0.000    0.984     0.111     16
                 0.600    0.000    1.000      0.600    0.750      0.771    0.837     0.616     17
                 0.500    0.000    1.000      0.500    0.667      0.704    0.816     0.518     18
                 0.000    0.000    0.000      0.000    0.000      0.000    0.156     0.007     19
                 0.000    0.004    0.000      0.000    0.000      -0.006   0.102     0.006     20
                 0.000    0.000    0.000      0.000    0.000      0.000    0.150     0.007     21
                 0.000    0.004    0.000      0.000    0.000      -0.006   0.101     0.006     22
                 0.000    0.004    0.000      0.000    0.000      -0.006   0.140     0.007     23
                 0.714    0.004    0.833      0.714    0.769      0.766    0.864     0.708     24
                 0.000    0.000    0.000      0.000    0.000      0.000    0.984     0.111     25
                 0.750    0.000    1.000      0.750    0.857      0.864    0.770     0.754     26
                 0.000    0.000    0.000      0.000    0.000      0.000    0.154     0.007     27
                 1.000    0.000    1.000      1.000    1.000      1.000    1.000     1.000     28
                 0.000    0.000    0.000      0.000    0.000      0.000    0.986     0.125     29
                 0.000    0.000    0.000      0.000    0.000      0.000    0.606     0.018     30
                 0.000    0.000    0.000      0.000    0.000      0.000    0.990     0.167     31
                 0.000    0.004    0.000      0.000    0.000      -0.004   0.952     0.077     32
                 0.000    0.000    0.000      0.000    0.000      0.000    0.606     0.018     33
                 0.000    0.004    0.000      0.000    0.000      -0.004   0.960     0.091     34
                 0.000    0.000    0.000      0.000    0.000      0.000    0.982     0.100     35
                 0.000    0.004    0.000      0.000    0.000      -0.006   0.085     0.006     36
                 0.000    0.000    0.000      0.000    0.000      0.000    0.149     0.007     37
                 0.000    0.000    0.000      0.000    0.000      0.000    0.167     0.009     38
                 0.000    0.000    0.000      0.000    0.000      0.000    0.982     0.100     39
                 0.000    0.000    0.000      0.000    0.000      0.000    0.986     0.125     40
                 0.333    0.016    0.429      0.333    0.375      0.358    0.834     0.484     41
                 0.000    0.000    0.000      0.000    0.000      0.000    0.163     0.007     42
                 0.000    0.000    0.000      0.000    0.000      0.000    0.982     0.100     43
                 0.000    0.004    0.000      0.000    0.000      -0.006   0.121     0.007     44
                 0.000    0.004    0.000      0.000    0.000      -0.004   0.944     0.067     45
                 0.000    0.008    0.000      0.000    0.000      -0.008   0.106     0.007     46
                 0.000    0.000    0.000      0.000    0.000      0.000    0.591     0.018     47
                 0.000    0.000    0.000      0.000    0.000      0.000    0.156     0.007     48
                 0.000    0.004    0.000      0.000    0.000      -0.004   0.960     0.091     49
                 0.000    0.000    0.000      0.000    0.000      0.000    0.984     0.111     50
                 0.000    0.000    0.000      0.000    0.000      0.000    0.982     0.100     51
                 0.000    0.004    0.000      0.000    0.000      -0.004   0.956     0.083     52
                 0.000    0.012    0.000      0.000    0.000      -0.007   0.924     0.050     53
                 0.000    0.000    0.000      0.000    0.000      0.000    0.982     0.100     54
                 0.000    0.000    0.000      0.000    0.000      0.000    0.990     0.167     55
                 0.000    0.000    0.000      0.000    0.000      0.000    0.982     0.100     56
                 0.000    0.000    0.000      0.000    0.000      0.000    0.986     0.125     57
                 0.000    0.000    0.000      0.000    0.000      0.000    0.980     0.091     58
                 0.000    0.004    0.000      0.000    0.000      -0.004   0.928     0.053     59
                 0.000    0.004    0.000      0.000    0.000      -0.004   0.944     0.067     60
                 0.000    0.000    0.000      0.000    0.000      0.000    0.980     0.091     61
Weighted Avg.    0.528    0.240    0.459      0.528    0.464      0.327    0.739     0.508     
