
 Results 
=====

Correctly Classified Instances         136               43.5897 %
Incorrectly Classified Instances       176               56.4103 %
Kappa statistic                          0.3897
K&B Relative Info Score              11968.8887 %
K&B Information Score                  611.9097 bits      1.9612 bits/instance
Class complexity | order 0            1572.6878 bits      5.0407 bits/instance
Class complexity | scheme           128090.1959 bits    410.5455 bits/instance
Complexity improvement     (Sf)    -126517.5081 bits   -405.5048 bits/instance
Mean absolute error                      0.0238
Root mean squared error                  0.1277
Relative absolute error                 64.7943 %
Root relative squared error             94.4557 %
Coverage of cases (0.95 level)          59.9359 %
Mean rel. region size (0.95 level)      12.7281 %
Total Number of Instances              312     
=== Detailed Accuracy By Class ===

                 TP Rate  FP Rate  Precision  Recall   F-Measure  MCC      ROC Area  PRC Area  Class
                 0.500    0.000    1.000      0.500    0.667      0.706    0.750     0.503     1
                 0.000    0.003    0.000      0.000    0.000      -0.005   0.497     0.006     2
                 0.000    0.016    0.000      0.000    0.000      -0.016   0.699     0.029     3
                 0.100    0.017    0.167      0.100    0.125      0.107    0.620     0.185     4
                 0.250    0.016    0.167      0.250    0.200      0.191    0.616     0.060     5
                 0.375    0.020    0.333      0.375    0.353      0.335    0.685     0.228     6
                 0.000    0.003    0.000      0.000    0.000      -0.006   0.647     0.034     7
                 0.000    0.003    0.000      0.000    0.000      -0.006   0.442     0.010     8
                 0.533    0.020    0.571      0.533    0.552      0.530    0.757     0.503     9
                 0.250    0.003    0.500      0.250    0.333      0.348    0.502     0.135     10
                 0.872    0.322    0.279      0.872    0.422      0.372    0.774     0.260     11
                 0.000    0.010    0.000      0.000    0.000      -0.010   0.588     0.015     12
                 0.517    0.021    0.714      0.517    0.600      0.575    0.754     0.522     13
                 0.000    0.000    0.000      0.000    0.000      0.000    0.447     0.010     14
                 0.750    0.000    1.000      0.750    0.857      0.863    0.933     0.799     15
                 0.667    0.013    0.500      0.667    0.571      0.568    0.812     0.540     16
                 0.556    0.010    0.625      0.556    0.588      0.578    0.805     0.422     17
                 0.600    0.023    0.300      0.600    0.400      0.412    0.855     0.207     18
                 0.200    0.003    0.500      0.200    0.286      0.310    0.579     0.113     19
                 0.667    0.000    1.000      0.667    0.800      0.815    0.833     0.670     20
                 0.000    0.000    0.000      0.000    0.000      0.000    0.500     0.006     21
                 0.424    0.032    0.609      0.424    0.500      0.461    0.797     0.553     22
                 0.250    0.007    0.500      0.250    0.333      0.342    0.803     0.322     23
                 0.684    0.000    1.000      0.684    0.813      0.819    0.844     0.751     24
                 0.000    0.000    0.000      0.000    0.000      0.000    0.479     0.003     25
                 1.000    0.000    1.000      1.000    1.000      1.000    1.000     1.000     26
                 1.000    0.003    0.800      1.000    0.889      0.893    0.997     0.800     27
                 0.545    0.010    0.667      0.545    0.600      0.590    0.766     0.449     28
                 0.000    0.000    0.000      0.000    0.000      0.000    0.500     0.003     29
                 0.000    0.000    0.000      0.000    0.000      0.000    0.486     0.003     30
                 0.273    0.013    0.429      0.273    0.333      0.323    0.802     0.253     31
                 0.000    0.010    0.000      0.000    0.000      -0.013   0.581     0.020     32
                 0.000    0.003    0.000      0.000    0.000      -0.006   0.494     0.010     33
                 0.000    0.003    0.000      0.000    0.000      -0.005   0.381     0.006     34
                 0.500    0.003    0.750      0.500    0.600      0.606    0.812     0.496     35
                 0.333    0.007    0.500      0.333    0.400      0.399    0.730     0.211     36
                 0.000    0.003    0.000      0.000    0.000      -0.006   0.356     0.010     37
                 0.167    0.016    0.167      0.167    0.167      0.150    0.636     0.082     38
                 0.000    0.000    0.000      0.000    0.000      0.000    0.497     0.003     39
                 0.000    0.000    0.000      0.000    0.000      0.000    0.359     0.003     40
                 0.000    0.000    0.000      0.000    0.000      0.000    1.000     1.000     41
                 0.000    0.000    0.000      0.000    0.000      0.000    0.732     0.045     42
                 0.000    0.000    0.000      0.000    0.000      0.000    0.345     0.006     43
                 0.000    0.000    0.000      0.000    0.000      0.000    0.461     0.003     44
                 0.000    0.000    0.000      0.000    0.000      0.000    0.450     0.003     45
                 0.000    0.000    0.000      0.000    0.000      0.000    0.498     0.003     46
                 0.000    0.000    0.000      0.000    0.000      0.000    0.379     0.006     47
                 0.000    0.000    0.000      0.000    0.000      0.000    0.500     0.006     48
                 0.000    0.000    0.000      0.000    0.000      0.000    0.635     0.023     49
                 0.000    0.000    0.000      0.000    0.000      0.000    0.497     0.006     50
                 0.000    0.000    0.000      0.000    0.000      0.000    0.500     0.003     51
                 0.000    0.000    0.000      0.000    0.000      0.000    0.497     0.003     52
Weighted Avg.    0.436    0.051    0.457      0.436    0.415      0.400    0.729     0.358     
