@relation 'Dataset kitsi title yzhang'
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56}
@data
'span trail degre sum condit',1
'preserv user locat privaci mobil data manag infrastructur',2
'new focu measur method us moment',3
'neural network base classif us blur degrad affin deform invari featur',3
'neural network base classif us blur degrad affin deform invari featur',3
'estim motion paramet blur imag',3
'evalu jpeg 2000 encod option human model observ detect variabl signal rai coronari angiogram',3
'autom optim jpeg 2000 encod option base model observ perform detect variabl signal rai coronari angiogram',3
'simultan recov affin motion defocu blur us moment',3
'recognit symmetr imag us affin moment invari frequenc spatial domain',3
'choic consist canon form moment normal',3
'model measur privaci risk qo web servic',4
'pattern tool achiev predict perform real time java',4
'strategi effici syntact semant web servic',4
'account servic orient architectur comput reason reput',4
'direct robust distribut broker framework trust reput manag',4
'rtzen highli predict real time java middlewar distribut embed system',4
'delai stabil perform distribut congest control',5
'oscil buffer overflow video stream non neglig queu delai',5
'multi layer activ queue manag congest control scalabl video stream',5
'zone balanc peer peer network analysi random node join',5
'jetmax scalabl max min congest control high speed heterogen network',5
'investig autonom runtim manag strategi samr applic',6
'self deploy self configur pervas network servic',6
'autonom comput paradigm',6
'autonom proactiv runtim partit strategi samr applic',6
'logic properti belief revis base bargain solut',7
'encod solut frame problem dynam logic',7
'comput model logic base negoti',7
'precis dynam slice algorithm',8
'explor exploit adapt filter base bayesian activ learn',9
'unsupervis learn tree align model inform extract',9
'graph base rank algorithm mail expertis analysi',9
'fast exact maximum likelihood estim mixtur languag model',9
'inform filter novelti detect name page find',9
'model updat ctl system',10
'logic base approach dynam access control',10
'handl defeas action domain',10
'artifici intellig databas secur',10
'monoton rule base updat',10
'toward gener rule base updat',10
'toward gener logic analys network protocol',10
'handl defeas action domain',10
'experiment comparison superquadr fit object function',10
'implement priorit logic program',10
'algorithm ctl system modif',10
'semant consider knowledg base updat',10
'comput aspect rule base databas updat',10
'deriv invari constraint action theori',10
'automat perform tune j2ee applic server system',10
'multi agent system mobil environ',10
'implement priorit logic program',10
'adapt self configur architectur j2ee base middlewar system',10
'induct properti state',10
'logic approach ltl system modif',10
'answer set priorit logic program',10
'logic model tempor author deleg negat',10
'updat logic program',10
'logic base reason delegat author',10
'two result proirit logic program',10
'dual space draw method cone',10
'intellig mosaic algorithm overlap imag',10
'elimin variat face imag us face symmetri',10
'two result priorit logic program',10
'power issu relat branch predict',10
'unifi framework repres logic program updat',10
'repres action dynam domain',10
'repres defeas constraint observ action theori',10
'specifi distribut author deleg us logic program',10
'rule base abduct',10
'complex logic program updat',10
'robust statist method secur wireless local sensor network',11
'schedul best effort real time pipelin applic time share cluster',11
'failur data analysi larg scale heterogen server environ',11
'decis support workload characterist cluster databas server perspect',11
'feasibl launch detect jam attack wireless network',11
'enhanc sourc locat privaci sensor network rout',11
