@relation 'Dataset kitsi title ychen'
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71}
@data
'toward unbias end end network diagnosi',1
'resili flow level intrus detect approach high speed network',1
'end end infer router packet forward prioriti',1
'cluster web content effici replic',1
'sketch base chang detect method evalu applic',1
'sahara model servic composit across multipl provid',1
'stabil network distanc estim',1
'scan dynam scalabl effici content distribut network',1
'dynam replica placement scalabl content deliveri',1
'idgraph intrus detect analysi us stream composit',1
'quantifi network denial servic locat servic case studi',1
'oceanstor architectur global scale persist storag',1
'physic base anim volumetr object',1
'revers hash high speed network monitor algorithm evalu applic',1
'tomographi base overlai network monitor',1
'revers sketch effici accur chang detect network data stream',1
'algebra approach practic scalabl overlai network monitor',1
'suit scheme user level network diagnosi without infrastructur',1
'idgraph intrus detect analysi us histograph',1
'guest editor s introduct',2
'concept learn text document',2
'us object trajectori analysi facilit index retriev video',2
'analyz inconsist toward enhanc integr biolog molecular databas',2
'extens detect index highlight event broadcast sport video',2
'detect collus attack secur protocol',2
'classif self consum highlight soccer video summari',2
'find short pattern classifi text document',2
'similar search algorithm predict protein structur',2
'multi level semant analysi sport video',2
'content base video index sport applic us integr multi modal approach',2
'yet anoth induct algorithm',2
'mine frequent itemset protein kinas regul',2
'side chain conform prefer protein structur',2
'automat pattern taxonomi extract web mine',2
'surfac spatial index structur high dimension space',2
'new index method high dimension dataset',2
'analyz secur protocol us associ rule mine',2
'testabl softwar servic orient architectur',3
'vote multi dimension data deviat web servic group test',3
'soa base pipelin system deal astronomi telescop data',3
'architectur classif soa base applic',3
'effici xpath queri processor xml stream',3
'vitex stream xpath process system',3
'stochast vote algorithm web servic group test',3
'model store scientif protocol',3
'binari analysi autom hot patch web base applic',3
'specif base verif valid web servic servic orient oper system',3
'xkvalid constraint valid xml',3
'global softwar enterpris new softwar construct architectur',3
'adapt web servic test',3
'servic schedul trustworthi system',3
'qpiad queri process incomplet autonom databas',3
'cooper group test verif dynam composit web servic',3
'simul verif valid dynam polici enforc',3
'ucsoa user centric servic orient architectur',3
'dynam collabor simul servic orient comput paradigm',3
'soa collabor model analysi simul psml c',3
'rtsoa real time servic orient architectur',3
'l tree dynam label structur order xml data',3
'distribut polici specif enforc servic orient busi system',3
'design evalu xpath dialect linguist queri',3
'bla effici xpath process system',3
'perspect servic orient comput servic orient system engin',3
'autonom hot patch web base applic',3
