@relation 'Dataset kitsi publish-venue_title ywang'
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62}
@data
'icip system transport interfac h 264 avc scalabl extens',1
'jcst av m standard applic',1
'vcip block truncat code adapt decim interpol',1
'icip sub pictur roi code unequ error protect',1
'icip error conceal featur h 26l test model',1
'icip code fade scene transit',1
'vlbv improv error conceal us scene inform',1
'icip error resili mode decis scalabl video code',1
'icip error resili video code us redund pictur',1
'vlbv error resili video code us unequ protect kei pictur',1
'tmm isol region video code',1
'ccece formal descript time manag real time oper system',2
'ccece design cognit complex measur analysi tool',2
'ieeeicci layer refer model brain',2
'ieeeicci formal descript cognit process decis make',2
'ieeeicci autonom comput cognit process',2
'ccece implement real time process rtpa us real time java',2
'ieeeicci formal descript cognit process problem solv',2
'ieeeicci cognit process comprehens',2
'ooi latest develop cognit informat',2
'ieeeicci inform knowledg represent brain',2
'ieeeicci cognit informat',2
'profe softwar engin process benchmark',2
'ieeeicci cognit model brain',2
'ccece design implement automat rtpa code gener',2
'ieeeicci cognit process abstract formal infer',2
'ansoft real time process algebra rtpa',2
'ieeeicci measur cognit function complex softwar',2
'ieeeicci cognit properti human factor engin',2
'ieeeicci mathemat model properti game',2
'cvpr shape base 3d surfac correspond us geodes local geometri',3
'cviu 3d brain surfac match base geodes local geometri',3
'cvpr boundari find correspond us statist shape model',3
'cviu detect imag orient base low level visual content',3
'isbi pyramid search maximum coher direct biomed imag interpol',3
'pami boundari find prior shape smooth model',3
'ipmi nonlinear estim model fmri data us spatio tempor support vector regress',3
'corr error expon channel code side inform',4
'sswmc achiev error expon watermark',4
'sswmc steganalysi block structur stegotext',4
'iwdw improv qim strategi gaussian watermark',4
'dsn persist state checkpoint comparison troubleshoot configur failur',5
'ton cone base distribut topolog control algorithm wireless multi hop network',5
'ipp model base fault detect powerlin network',5
'podc analysi cone base distribut topolog control algorithm wireless multi hop network',5
'dsn detect stealth softwar strider ghostbust',5
'lisa strider black box state base approach chang configur manag support',5
'dsn simba user alert servic architectur depend alert deliveri',5
'csur survei rollback recoveri protocol messag pass system',5
'sp statist identif encrypt web brows traffic',5
'dsn toward depend home network experi report',5
'coot comera extens remot architectur',5
'ndss autom web patrol strider honeymonkei find web site exploit browser vulner',5
'corr analysi cone base distribut topolog control algorithm wireless multi hop network',5
'scp strider black box state base approach chang configur manag support',5
'tpd theoret analysi commun induc checkpoint protocol rollback depend trackabl',5
'icppw comput feedback law linear system parallel pieri homotopi',6
'amc fingerprint imag encrypt via multi scroll chaotic attractor',7
'dicta gradient base weight averag method estim fingerprint orient field',7
'icml model optim probabl predict',8
'sigir predict queri time',8
'ml us model tree classif',8
