@relation 'Dataset dblp title mjones'
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}
@data
'multiview project object orient view technolog applic',10
'symbol intersect detect method improv spatial intersect join',10
'improv spatial intersect join us symbol intersect detect',10
'view materi techniqu complex hierarch object',10
'schema independ xml databas system',11
'manag heterogen ecolog data us morpho',11
'manag scientif metadata',11
'appear base structur motion us linear class d model',12
'mont carlo algorithm fast project cluster',12
'toward ghdl eval framework deepli embed simpl hdl hol',13
'brief introduct formal method',13
'alexandria librari abstract verifi hardwar modul',13
'alexandria tool heirarch verif',13
'verifi transact order properti unbound bu network combin deduct algorithm method',13
'verifi transact order properti unbound bu network combin deduct algorithm method',13
'pyramid broadcast fast forward rewind',13
'restrict type hol',13
'toward autom abstract protocol branch network',13
'formal proof solut pci bu transact order problem',13
'increment proof produc consum properti pci protocol',13
'simplifi improv qualifi type',1
'reactiv object',1
'us parameter signatur express modular structur',1
'polymorph type system extens record variant',1
'us type pars natur languag',1
'monad transform modular interpret',1
'system constructor class overload implicit higher order polymorph',1
'us type pars natur languag',1
'implement gofer function program system',1
'theori qualifi type',1
'type class explor design space',1
'type class function depend',1
'comput lattic applic type class',1
'dictionari free overload partial evalu',1
'dictionari free overload partial evalu',1
'function program overload higher order polymorph',1
'first class polymorph type infer',1
'ml type explicit polymorph qualifi type',1
'integr program properti valid',1
'program constructor class abstract',1
'program constructor class preliminari summari',1
'coher qualifi type',1
'compos monad',1
'comput lattic applic type class',1
'dictionari free overload partial evalu',1
'type haskel haskel',1
'function program overload higher order polymorph',1
'function java bytecod',1
'hindlei milner type first class structur',1
'monad transform modular interpret',1
'first class polymorph type infer',1
'implement type class',1
'hug haskel user s gofer system user manual',1
'implement type class',1
'lightweight extens record haskel',1
'qualifi type theori practic',1
'simplifi improv qualifi type',1
'us parameter signatur express modular structur',1
'system constructor class overload implicit higher order polymorph',1
'theori qualifi type',1
'theori qualifi type',1
'ml type explicit polymorph qualifi type',1
'type class function depend',1
'implicit explicit parallel program haskel',1
'oper system direct next millennium',2
'cpu reserv time constraint effici predict schedul independ activ',2
'support user centric modular real time resourc manag rialto oper system',2
'cpu reserv time constraint implement experi window nt',2
'futur distribut embed real time applic will adapt mean challeng research paradigm panel',2
'modular real time resourc manag rialto oper system',2
'mach matchmak kernel languag support object orient distribut system',2
'overview rialto real time architectur',2
'oper system support multimedia program model matter',2
'predict schedul digit audio',2
'problem re mai problem think re result latenc studi window nt',2
'predict schedul soft modem',2
'problem re mai problem think re result latenc studi window nt',2
'predict requir soft modem',2
'two case studi predict applic schedul us rialto nt',2
'cpu reserv time constraint effici predict schedul independ activ',2
'predict requir soft modem',2
'overlook scalabl name servic overlai network',2
'issu us commod oper system time depend task experi studi window nt',2
'problem re mai problem think re result latenc studi window nt',2
'two case studi predict applic schedul us rialto nt',2
'bring c librari us multi thread futur',2
'matchmak interfac specif languag distribut process',2
'consum real time system applic',2
'evalu scalabl applic level multicast built us peer peer overlai',2
'adapt real time resourc manag support composit independ author time critic servic',2
'skipnet scalabl overlai network practic local properti',2
'inherit unlik place us object build deriv implement flat interfac',2
'interposit agent transpar interpos user code system interfac',2
'microsoft interact tv system experi report',2
'transpar interpos user code system interfac',2
'consum real time system',2
'adapt real time resourc manag support composit independ author time critic servic',2
'adapt real time resourc manag support modular composit digit multimedia servic',2
'interposit agent transpar interpos user code system interfac',2
