@relation 'Dataset dblp title jlee'
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100}
@data
'visual translat nativ languag sign languag',100
'notat represent sign languag structur descript hand configur',100
'memori side correl prefetch us gener purpos core memori',10
'prefetch intellig memori architectur us helper thread',10
'automat code map intellig memori architectur',10
'correl prefetch user level memori thread',10
'adapt map code intellig memori architectur',10
'automat code map intellig memori architectur',10
'automat map code intellig memori architectur',10
'pensiev project compil infrastructur memori model',10
'step stanford tempor prover',10
'basic compil algorithm explicitli parallel program',10
'basic compil algorithm parallel program',10
'automat map code intellig memori architectur',10
'compil techniqu explicitli parallel program',10
'compil multipl memori model',10
'concurr static singl assign form constant propag explicitli parallel program',10
'basic compil algorithm parallel program',10
'constant propag algorithm explicitli parallel program',10
'concurr static singl assign form constant propag explicitli parallel program',10
'hide relax memori consist compil',10
'constant propag algorithm explicitli parallel program',10
'hide java memori model compil',10
'hide relax memori consist compil',10
'parallel static singl assign form constant propag explicitli parallel program',10
'hide relax memori consist compil',10
'parallel program polari',10
'restructur program high speed comput polari',10
'adapt map code intellig memori architectur',10
'desiderata agent architectur coordin multi agent system',11
'reactiv system approach agent architectur',11
'cooper distribut problem solv',11
'distribut problem solv',11
'distribut problem solv multi agent system comparison exampl',11
'overeag reciproc ration mix strategi equilibria',11
'hierarchi multi agent organ text databas discoveri',11
'explicit plan languag coordin multiag plan execut',11
'structur circuit semant reactiv plan execut system',11
'taip tactic assist interact plan execut',11
'trend cooper distribut problem solv',11
'bliss ignor know just enough coordin well',11
'comput realli need know learn kindergarten',11
'plan distribut artifici intellig',11
'distribut artifici intellig melt pot',11
'handl continu valu attribut decis tree neural network model',11
'instanc base method extract rule neural network',11
'rule reduct numer attribut decis tree us multilay perceptron',11
'adapt dialog interfac agent us meta rule',11
'hierarch organ neural net agent distribut web inform retriev',11
'perform analysi pull base parallel video server',12
'recurs patch effici techniqu multicast video stream',12
'redund arrai inexpens server rai demand multimedia servic',12
'unifi architectur video demand servic',12
'perform analysi pull base parallel video server',12
'parallel video server tutori',12
'optim channel alloc unifi video demand system',12
'server arrai approach video demand servic local area network',12
'support server level fault toler concurr push base parallel video server',12
'effect function nois gp effici',12
'studi server less architectur video demand applic',12
'design server arrai system multimedia world wide web servic',12
'stagger push linearli scalabl architectur push base parallel video server',12
'server arrai approach video demand servic local area network',12
'automat recoveri disk failur continu media server',12
'storag rebuild automat failur recoveri video demand server',12
'design analysi fault toler mechan server less video demand system',12
'server less architectur build scalabl reliabl cost effect video demand system',12
'parallel video server tutori',12
'effici disk arrai base server design multicast video stream system',12
'transmiss schedul server less video demand system',12
'novel redund data updat algorithm fault toler server less video demand system',12
'row permut data reorgan algorithm grow server less video demand system',12
'monoton decreas rate schedul variabl bit rate video stream',12
'row permut data reorgan algorithm server less video demand system',12
'transpar rate adapt algorithm stream video internet',12
'transposit redund data updat algorithm grow server less video stream system',12
'buffer manag dimens pull base parallel video server',12
'slice patch algorithm support vbr video stream multicast base video demand system',12
'channel fold algorithm improv effici multicast video demand system',12
'vbr video deliveri us monoton decreas rate schedul',12
'constrain conson broadcast gener period broadcast scheme larg scale video stream',12
'concurr push schedul algorithm push base parallel video server',12
'automat recoveri disk failur continu media server',12
'design analysi fault toler mechan server less video demand system',12
'redund arrai inexpens server canada june',12
'design perform evalu multimedia web server',12
'multiplex scheme h voic ip applic',12
'design perform analysi implement super scalar video demand system',12
'packet loss recoveri scheme continu media stream internet',12
'uvod unifi architectur video demand servic',12
'slice patch algorithm support vbr video stream multicast base video demand system',12
'improv uvod system effici batch',12
'slice patch algorithm support vbr video stream multicast base video demand system',12
'winner determin algorithm electron auction framework design',13
'visual page catalog interfac analyt product select',13
'design implement visual onlin product catalog interfac',13
'us starfield visual analyz product perform onlin store',13
'visual analysi clickstream data onlin store parallel coordin system',13
'visual analysi clickstream data onlin store understand web merchandis',13
'analysi visual metric onlin merchandis',13
'framework winner determin algorithm internet auction',13
'agent base electron commerc opportun challeng',13
'updat timestamp interv dynam adjust serial order optimist concurr control time interv occti protocol',13
'absolut inform visual system decis support sourc',13
'video segment index classif interact view base queri',14
'experiment video databas manag system base advanc object orient techniqu',14
'net comparison fast effect method classifi imag sequenc',14
'novel techniqu automat kei frame comput',14
'automat video data structur shot partit kei frame comput',14
'automat domin camera motion annot video retriev',14
'vim video inform manag system',14
'motion compens color video classif us markov random field',14
'dynam object cluster video databas manipul',14
'automat classif tenni video high level content base retriev',14
'color imag segment paramet estim markovian framework',14
'partit chip virtual cach fast processor',15
'rate regur scheme scheme schedul multimedia system',15
'buddi coher adapt granular handl scheme page base dsm',15
'design implement multi thread tmn agent system',15
'scalabl cach coher architectur larg scale mesh connect multiprocessor',15
'lock directori weak memori recip scalabl share memori multiprocessor',15
'scalabl cach coher scheme exploit wormhol rout network',15
'analysi deadlock detect scheme multidatabas system',15
'memori multiprocessor',15
'integr buffer manag scheme larg file',15
'high avail softwar dsm',15
'perform comparison deadlock scheme multidatabas system',15
'analysi buffer replac polici www proxi',15
'perform evalu three parallel algorithm scalabl multiprocessor',15
