@relation 'Dataset dblp title djohnson'
@attribute Text string
@attribute class-att {197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211}
@data
'public kei extens common cryptograph architectur',197
'transact secur extens common cryptograph architectur',197
'common cryptograph architectur cryptograph applic program interfac',197
'design commerci mask facil privaci algorithm',197
'distribut hardwar mechan process synchron share bu multiprocessor',198
'circul activ barrier synchron mechan',198
'low cost high perform barrier synchron network workstat',198
'formal secur proof signatur scheme partial messag recoveri',199
'ae futur resili more thought question',199
'spert ii vector microprocessor',200
'spert ii vector microprocessor it applic larg problem backpropag train',200
'trap architectur lisp',201
'case read barrier',201
'object orient project manag panel',202
'manag object orient project panel session',202
'commun process',203
'graph restrict their effect',203
'rectilinear steiner tree problem np complet',203
'rectilinear steiner tree problem is np complet',203
'theorem bin pack',203
'two processor schedul start time deadlin',203
'proceed th th dimac implement challeng',203
'simul result capac cellular',203
'knapsack linear program gamut problem',203
'th dimac implement challeng travel salesman problem',203
'challeng theoret comput scienc draft june',203
'stoc foc bibliographi',203
'cliqu color satisfi proceed nd dimac implement challeng',203
'comput complex',203
'catalogu complex class',203
'discret algorithm complex proceed japan us joint seminar june kyoto japan',203
'hypergraph planar complex draw venn diagram',203
'experiment analysi heurist stsp',203
'experiment analysi heurist atsp',203
'more approach travel salesman guid',203
'knapsack partit new dynam program techniqu tree',203
'np complet ongo guid',203
'properti b r',203
'embed problem',203
'near opim solut veri larg travel salesman problem',203
'worst case behavior graph color algorithm',203
'worst case perform bound simpl on dimension pack algorithm',203
'network flow match proceed st dimac implement challeng',203
'perform guarante heurist',203
'optim conjunct queri that contain untyp variabl',203
'optim simul anneal experiment evalu part i graph partit',203
'slow ant',203
'uniqu',203
'complex network design problem',203
'genealog theoret comput scienc',203
'travel salesman problem case studi local optim',203
'theoretician s guid experiment analysi algorithm',203
'announc updat greatest hit',203
'optim conjunct queri that contain untyp variabl',203
'schedul file transfer',203
'scalabl accur identif as level forward path',203
'network design',203
'interact proof fun profit',203
'complex multitermin cut',203
'schedul unit time task arbitrari releas time deadlin',203
'updat updat updat',203
'comput math depart part i',203
'parallel process',203
'partit cover pack problem',203
'oracl bin pack order problem',203
'random algorithm complex class',203
'rout problem',203
'solv np hard problem quickli averag',203
'mani face polynomi time',203
'stori so far',203
'comput on hand ti behind your back',203
'tale second prover',203
'twelv open problem from g j',203
'cut stock approach bin pack theori experi',203
'optim simul anneal experiment evalu part ii graph color number partit',203
'experiment studi bin pack',203
'unexpect behavior result bin pack',203
'concurr process',203
'note bisect minimum span tree',203
'schedul equal length task treelik preced constraint minim maximum late',203
'pack two dimension bin',203
'two result concern multicolor',203
'asymmetr travel salesman problem algorithm instanc gener test',203
'bin pack divis item size',203
'bin pack discret item size part iii averag case behavior ffd bfd',203
'bin pack discret item size part i perfect pack theorem averag case behavior optim pack',203
'dynam bin pack',203
'fundament discrep between averag case analys discret continu distribut bin pack case studi',203
'averag case behavior ffd optim bin pack u distribut',203
'markov chain comput proof averag case analysi best fit bin pack',203
'applic bin pack multiprocessor schedul',203
'approxim algorithm bin pack updat survei',203
'approxim algorithm bin pack survei',203
'probabilist analysi pack relat partit problem',203
'perfect pack theorem averag case behavior optim onlin bin pack',203
'perform bound level orient two dimension pack algorithm',203
'schedul file transfer',203
'unit disk graph',203
'bin pack discret item size part i perfect pack theorem averag case behavior optim pack',203
'fundament discrep between averag case analys discret continu distribut bin pack case studi',203
'complex multitermin cut',203
'fun game',203
'comput complex infer root phylogeni parsimoni',203
'worst case perform bound simpl on dimension pack algorithm',203
'complex checker nxn board preliminari report',203
'complex result bandwidth minim',203
'complex result multiprocessor schedul resourc constraint',203
'compos function minim imag size',203
'cross number is np complet',203
'algorithm set partit problem aris design multi purpos unit',203
'number theoret bin pack conjectur',203
'applic graph color print circuit test',203
'note note simplifi np complet graph problem',203
'approxim algorithm bin pack problem survei',203
'approxim algorithm combinatori problem annot bibliographi',203
'perform guarante schedul algorithm',203
'resourc constrain schedul as gener bin pack',203
'schedul unit time task arbitrari releas time deadlin',203
'schedul oppos forest',203
'fast alloc algorithm',203
'np complet geometr problem',203
'strong np complet result motiv exampl implic',203
'complex color circular arc chord',203
'complex comput steiner minim tree',203
'complex flowshop jobshop schedul',203
'complex gener lloyd max problem',203
'planar hamiltonian circuit problem is np complet',203
'effici robust stream provis vpn',203
'effici robust stream provis vpn',203
'triangul simpl polygon',203
'algorithm set partit problem aris design multipurpos unit',203
'bound space line bin pack best is better than first',203
'bound space line bin pack best is better than first',203
'fast algorithm bin pack',203
'how easi is local search',203
'local optim travel salesman problem',203
'local optim travel salesman problem',203
'minim channel densiti later shift compon',203
'gener all maxim independ set',203
'what ar least tractabl instanc max independ set',203
'approxim algorithm combinatori problem',203
'asymptot experiment analysi held karp travel salesman bound',203
'densest hemispher problem',203
'prize collect steiner tree problem theori practic',203
'test contain conjunct queri function inclus depend',203
'better approxim algorithm bin cover',203
'sum squar algorithm bin pack',203
'self organ bin pack heurist',203
'dual version on dimension bin pack problem',203
'optim conjunct queri when attribut domain ar not disjoint extend abstract',203
'test contain conjunct queri function inclus depend',203
'test contain conjunct queri function inclus depend',203
'minim channel densiti later shift compon',203
'schedul file transfer distribut network',203
'unexpect expect behavior result bin pack',203
'complex search graph',203
'prize collect steiner tree problem theori practic',203
'structur travel salesmen',203
'structur travel salesmen',203
'how easi is local search',203
'how easi is local search extend abstract',203
'gener all maxim independ set',203
'complex search graph',203
'complex search graph preliminari version',203
'densest hemispher problem',203
'triangul simpl polygon',203
'asymptot experiment analysi held karp travel salesman bound',203
'applic graph color print circuit test work paper',203
'simplifi np complet graph problem',203
'simplifi np complet problem',203
'what ar least tractabl instanc max tndepend set',203
'near optim intraprocedur branch align',203
'approxim algorithm combinatori problem',203
'approxim algorithm combinatori problem',203
'np complet column ongo guid',203
'travel salesman problem report state art',203
'dual version on dimension bin pack problem',203
'geometr maximum travel salesman problem',203
'maximum travel salesman problem polyhedr norm',203
'gener planar match',203
'perform effici driven evalu scheme',203
'catalog complex class',203
'bin pack discret item size part ii tight bound first fit',203
'structur travel salesmen abstract',203
'bound space line bin pack best is better than first',203
'better approxim algorithm bin cover',203
'sum squar algorithm bin pack',203
'self organ bin pack heurist',203
'structur travel salesmen',203
'comput intract guid theori np complet',203
'fast algorithm bin pack',203
